"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","HHOF","GP","G","A","P"
20162017,"Ivan Barbashev","Barbashev","Ivan","STL","C","L","1995-12-14","Moscow","RUS",NA,"RUS",72,180,2014,2,33,0,30,5,7,12
20162017,"Riley Barber","Barber","Riley","WSH","R","R","1994-02-07","Pittsburgh","USA","PA","USA",72,193,2012,6,167,0,3,0,0,0
20162017,"Mark Barberio","Barberio","Mark","MTL, COL","D","L","1990-03-23","Montreal","CAN","QC","CAN",73,207,2008,6,152,0,60,2,11,13
20162017,"Aleksander Barkov","Barkov","Aleksander","FLA","C","L","1995-09-02","Tampere","FIN",NA,"FIN",75,213,2013,1,2,0,61,21,31,52
20162017,"Tyson Barrie","Barrie","Tyson","COL","D","R","1991-07-26","Victoria","CAN","BC","CAN",70,190,2009,3,64,0,74,7,31,38
20162017,"Matt Bartkowski","Bartkowski","Matt","CGY","D","L","1988-06-04","Pittsburgh","USA","PA","USA",73,196,2008,7,190,0,24,1,1,2
20162017,"Mathew Barzal","Barzal","Mathew","NYI","C","R","1997-05-26","Coquitlam","CAN","BC","CAN",72,182,2015,1,16,0,2,0,0,0
20162017,"Cody Bass","Bass","Cody","NSH","C","R","1987-01-07","Owensound","CAN","ON","CAN",72,205,2005,4,95,0,9,0,0,0
20162017,"Jay Beagle","Beagle","Jay","WSH","C","R","1985-10-16","Calgary","CAN","AB","CAN",75,215,NA,NA,NA,0,81,13,17,30
20162017,"Francois Beauchemin","Beauchemin","Francois","COL","D","L","1980-06-04","Sorel","CAN","QC","CAN",73,208,1998,3,75,0,81,5,13,18
20162017,"Nathan Beaulieu","Beaulieu","Nathan","MTL","D","L","1992-12-05","Strathroy","CAN","ON","CAN",74,205,2011,1,17,0,74,4,24,28
20162017,"Anthony Beauvillier","Beauvillier","Anthony","NYI","C","L","1997-06-08","SorelTracy","CAN","QC","CAN",71,170,2015,1,28,0,66,9,15,24
20162017,"Taylor Beck","Beck","Taylor","EDM, NYR","L","R","1991-05-13","StCatharines","CAN","ON","CAN",74,203,2009,3,70,0,5,0,0,0
20162017,"Matt Beleskey","Beleskey","Matt","BOS","L","L","1988-06-07","Windsor","CAN","ON","CAN",72,203,2006,4,112,0,49,3,5,8
20162017,"Pierre-Edouard Bellemare","Bellemare","Pierre-Edouard","PHI","L","L","1985-03-06","LeBlancMesnil","FRA",NA,"FRA",72,198,NA,NA,NA,0,82,4,4,8
20162017,"Jamie Benn","Benn","Jamie","DAL","L","L","1989-07-18","Victoria","CAN","BC","CAN",74,210,2007,5,129,0,77,26,43,69
20162017,"Jordie Benn","Benn","Jordie","DAL, MTL","D","L","1987-07-26","Victoria","CAN","BC","CAN",74,200,NA,NA,NA,0,71,4,13,17
20162017,"Beau Bennett","Bennett","Beau","NJD","R","R","1991-11-27","Gardena","USA","CA","USA",74,195,2010,1,20,0,65,8,11,19
20162017,"Sam Bennett","Bennett","Sam","CGY","C","L","1996-06-20","HollandLanding","CAN","ON","CAN",73,186,2014,1,4,0,81,13,13,26
20162017,"Matt Benning","Benning","Matt","EDM","D","R","1994-05-25","Edmonton","CAN","AB","CAN",73,195,2012,6,175,0,62,3,12,15
20162017,"Patrice Bergeron","Bergeron","Patrice","BOS","C","R","1985-07-24","AncienneLorette","CAN","QC","CAN",73,195,2003,2,45,0,79,21,32,53
20162017,"Patrik Berglund","Berglund","Patrik","STL","C","L","1988-06-02","V√ster√s","SWE",NA,"SWE",76,223,2006,1,25,0,82,23,11,34
20162017,"Christoph Bertschy","Bertschy","Christoph","MIN","C","R","1994-04-05","Fribourg","CHE",NA,"CHE",70,186,2012,6,158,0,5,0,1,1
20162017,"Tyler Bertuzzi","Bertuzzi","Tyler","DET","L","L","1995-02-24","Sudbury","CAN","ON","CAN",72,198,2013,2,58,0,7,0,0,0
20162017,"Bryan Bickell","Bickell","Bryan","CAR","L","L","1986-03-09","Bowmanville","CAN","ON","CAN",76,223,2004,2,41,0,11,1,0,1
20162017,"Alex Biega","Biega","Alex","VAN","D","R","1988-04-04","Montreal","CAN","QC","CAN",70,193,2006,5,147,0,36,0,3,3
20162017,"Kevin Bieksa","Bieksa","Kevin","ANA","D","R","1981-06-16","Grimsby","CAN","ON","CAN",73,200,2001,5,151,0,81,3,11,14
20162017,"Anthony Bitetto","Bitetto","Anthony","NSH","D","L","1990-07-15","IslandPark","USA","NY","USA",73,210,2010,6,168,0,29,0,7,7
20162017,"Oliver Bjorkstrand","Bjorkstrand","Oliver","CBJ","R","R","1995-04-10","Herning","DNK",NA,"DNK",72,175,2013,3,89,0,26,6,7,13
20162017,"Nick Bjugstad","Bjugstad","Nick","FLA","C","R","1992-07-17","Minneapolis","USA","MN","USA",78,218,2010,1,19,0,54,7,7,14
20162017,"Joseph Blandisi","Blandisi","Joseph","NJD","L","L","1994-07-18","Markham","CAN","ON","CAN",72,200,2012,6,162,0,27,3,6,9
20162017,"Anton Blidh","Blidh","Anton","BOS","L","L","1995-03-14","Molnlycke","SWE",NA,"SWE",72,201,2013,6,180,0,19,1,1,2
20162017,"Mike Blunden","Blunden","Mike","OTT","R","R","1986-12-15","Toronto","CAN","ON","CAN",76,217,2005,2,43,0,2,0,0,0
20162017,"Mikkel Boedker","Boedker","Mikkel","SJS","L","L","1989-12-16","Brondby","DNK",NA,"DNK",72,210,2008,1,8,0,81,10,16,26
20162017,"Brock Boeser","Boeser","Brock","VAN","R","R","1997-02-25","Burnsville","USA","MN","USA",73,191,2015,1,23,0,9,4,1,5
20162017,"Zach Bogosian","Bogosian","Zach","BUF","D","R","1990-07-15","Massena","USA","NY","USA",75,228,2008,1,3,0,56,2,9,11
20162017,"Jared Boll","Boll","Jared","ANA","R","R","1986-05-13","Charlotte","USA","NC","USA",75,209,2005,4,101,0,51,0,3,3
20162017,"Nick Bonino","Bonino","Nick","PIT","C","L","1988-04-20","Hartford","USA","CT","USA",73,196,2007,6,173,0,80,18,19,37
20162017,"Mark Borowiecki","Borowiecki","Mark","OTT","D","L","1989-07-12","Ottawa","CAN","ON","CAN",73,216,2008,5,139,0,70,1,2,3
20162017,"Robert Bortuzzo","Bortuzzo","Robert","STL","D","R","1989-03-18","ThunderBay","CAN","ON","CAN",76,221,2007,3,78,0,38,1,3,4
20162017,"Reid Boucher","Boucher","Reid","NJD, NSH, VAN","C","L","1993-09-08","Lansing","USA","MI","USA",70,195,2011,4,99,0,39,6,4,10
20162017,"Lance Bouma","Bouma","Lance","CGY","L","L","1990-03-25","Provost","CAN","AB","CAN",74,208,2008,3,78,0,61,3,4,7
20162017,"Michael Bournival","Bournival","Michael","TBL","L","L","1992-05-31","Shawinigan","CAN","QC","CAN",71,198,2010,3,71,0,19,2,1,3
20162017,"Gabriel Bourque","Bourque","Gabriel","COL","L","L","1990-09-23","Rimouski","CAN","QC","CAN",70,206,2009,5,132,0,6,0,0,0
20162017,"Rene Bourque","Bourque","Rene","COL","R","L","1981-12-10","LacLaBiche","CAN","AB","CAN",74,217,NA,NA,NA,0,65,12,6,18
20162017,"Jay Bouwmeester","Bouwmeester","Jay","STL","D","L","1983-09-27","Edmonton","CAN","AB","CAN",76,221,2002,1,3,0,81,1,14,15
20162017,"Johnny Boychuk","Boychuk","Johnny","NYI","D","R","1984-01-19","Edmonton","CAN","AB","CAN",74,227,2002,2,61,0,66,6,17,23
20162017,"Brian Boyle","Boyle","Brian","TBL, TOR","C","L","1984-12-18","Hingham","USA","MA","USA",78,245,2003,1,26,0,75,13,12,25
20162017,"Tyler Bozak","Bozak","Tyler","TOR","C","R","1986-03-19","Regina","CAN","SK","CAN",73,195,NA,NA,NA,0,78,18,37,55
20162017,"Derick Brassard","Brassard","Derick","OTT","C","L","1987-09-22","Hull","CAN","QC","CAN",73,204,2006,1,6,0,81,14,25,39
20162017,"Justin Braun","Braun","Justin","SJS","D","R","1987-02-10","Minneapolis","USA","MN","USA",74,205,2007,7,201,0,81,4,9,13
20162017,"TJ Brodie","Brodie","TJ","CGY","D","L","1990-06-07","Chatham","CAN","ON","CAN",73,182,2008,4,114,0,82,6,30,36
20162017,"Jonas Brodin","Brodin","Jonas","MIN","D","L","1993-07-12","Karlstad","SWE",NA,"SWE",73,193,2011,1,10,0,68,3,22,25
20162017,"Kyle Brodziak","Brodziak","Kyle","STL","C","R","1984-05-25","StPaul","CAN","AB","CAN",74,212,2003,7,214,0,69,8,7,15
20162017,"Jonny Brodzinski","Brodzinski","Jonny","LAK","C","L","1993-06-19","HamLake","USA","MN","USA",73,218,2013,5,148,0,6,0,2,2
20162017,"Troy Brouwer","Brouwer","Troy","CGY","R","R","1985-08-17","Vancouver","CAN","BC","CAN",75,215,2004,7,214,0,74,13,12,25
20162017,"Connor Brown","Brown","Connor","TOR","R","R","1994-01-14","Toronto","CAN","ON","CAN",72,185,2012,6,156,0,82,20,16,36
20162017,"Dustin Brown","Brown","Dustin","LAK","R","R","1984-11-04","Ithaca","USA","NY","USA",72,216,2003,1,13,0,80,14,22,36
20162017,"J.T. Brown","Brown","J.T.","TBL","R","R","1990-07-02","Burnsville","USA","MN","USA",70,169,NA,NA,NA,0,64,3,3,6
20162017,"Patrick Brown","Brown","Patrick","CAR","C","R","1992-05-29","BloomfieldHills","USA","MI","USA",73,210,NA,NA,NA,0,14,0,0,0
20162017,"Pavel Buchnevich","Buchnevich","Pavel","NYR","R","L","1995-04-17","Cherepovets","RUS",NA,"RUS",74,193,2013,3,75,0,41,8,12,20
20162017,"Andre Burakovsky","Burakovsky","Andre","WSH","L","L","1995-02-09","Klagenfurt","AUT",NA,"SWE",75,205,2013,1,23,0,64,12,23,35
20162017,"Erik Burgdoerfer","Burgdoerfer","Erik","BUF","D","R","1988-12-11","Abington","USA","PA","USA",73,207,NA,NA,NA,0,2,0,0,0
20162017,"Alexander Burmistrov","Burmistrov","Alexander","WPG, ARI","C","L","1991-10-21","Kazan","RUS",NA,"RUS",73,180,2010,1,8,0,49,5,11,16
20162017,"Brent Burns","Burns","Brent","SJS","D","R","1985-03-09","Barrie","CAN","ON","CAN",77,230,2003,1,20,0,82,29,47,76
20162017,"Alexandre Burrows","Burrows","Alexandre","VAN, OTT","L","L","1981-04-11","Pincourt","CAN","QC","CAN",73,197,NA,NA,NA,0,75,15,16,31
20162017,"Chris Butler","Butler","Chris","STL","D","L","1986-10-27","StLouis","USA","MO","USA",73,196,2005,4,96,0,1,0,0,0
20162017,"Dustin Byfuglien","Byfuglien","Dustin","WPG","D","R","1985-03-27","Roseau","USA","MN","USA",77,260,2003,8,245,0,80,13,39,52
20162017,"Paul Byron","Byron","Paul","MTL","L","L","1989-04-27","Ottawa","CAN","ON","CAN",69,160,2007,6,179,0,81,22,21,43
20162017,"Drake Caggiula","Caggiula","Drake","EDM","L","L","1994-06-20","Pickering","CAN","ON","CAN",70,185,NA,NA,NA,0,60,7,11,18
20162017,"Mitch Callahan","Callahan","Mitch","DET","R","R","1991-08-17","Whittier","USA","CA","USA",72,190,2009,6,180,0,4,0,0,0
20162017,"Ryan Callahan","Callahan","Ryan","TBL","R","R","1985-03-21","Rochester","USA","NY","USA",70,187,2004,4,127,0,18,2,2,4
20162017,"Matt Calvert","Calvert","Matt","CBJ","L","L","1989-12-24","Brandon","CAN","MB","CAN",71,188,2008,5,127,0,65,10,5,15
20162017,"Michael Cammalleri","Cammalleri","Michael","NJD","C","L","1982-06-08","Toronto","CAN","ON","CAN",69,185,2001,2,49,0,61,10,21,31
20162017,"Brian Campbell","Campbell","Brian","CHI","D","L","1979-05-23","Strathroy","CAN","ON","CAN",70,192,1997,6,156,0,80,5,12,17
20162017,"Patrick Cannone","Cannone","Patrick","MIN","C","R","1986-08-09","Bayport","USA","NY","USA",71,197,NA,NA,NA,0,3,0,0,0
20162017,"Paul Carey","Carey","Paul","WSH","C","L","1988-09-24","Boston","USA","MA","USA",73,198,2007,5,135,0,6,0,0,0
20162017,"Matt Carle","Carle","Matt","NSH","D","L","1984-09-25","Anchorage","USA","AK","USA",72,197,2003,2,47,0,6,0,1,1
20162017,"Brandon Carlo","Carlo","Brandon","BOS","D","R","1996-11-26","ColoradoSprings","USA","CO","USA",77,203,2015,2,37,0,82,6,10,16
20162017,"John Carlson","Carlson","John","WSH","D","R","1990-01-10","Natick","USA","MA","USA",75,215,2008,1,27,0,72,9,28,37
20162017,"Gabriel Carlsson","Carlsson","Gabriel","CBJ","D","L","1997-01-02","Orebro","SWE",NA,"SWE",76,191,2015,1,29,0,2,0,1,1
20162017,"Ryan Carpenter","Carpenter","Ryan","SJS","C","R","1991-01-18","Oviedo","USA","FL","USA",72,195,NA,NA,NA,0,11,2,2,4
20162017,"Daniel Carr","Carr","Daniel","MTL","L","L","1991-11-01","SherwoodPark","CAN","AB","CAN",72,188,NA,NA,NA,0,33,2,7,9
20162017,"Connor Carrick","Carrick","Connor","TOR","D","R","1994-04-13","OrlandPark","USA","IL","USA",71,195,2012,5,137,0,67,2,6,8
20162017,"Alexandre Carrier","Carrier","Alexandre","NSH","D","R","1996-10-08","QuebecCity","CAN","QC","CAN",71,174,2015,4,115,0,2,0,0,0
20162017,"William Carrier","Carrier","William","BUF","L","L","1994-12-20","LaSalle","CAN","QC","CAN",74,212,2013,2,57,0,41,5,3,8
20162017,"Jeff Carter","Carter","Jeff","LAK","C","R","1985-01-01","London","CAN","ON","CAN",75,217,2003,1,11,0,82,32,34,66
20162017,"Cody Ceci","Ceci","Cody","OTT","D","R","1993-12-21","Ottawa","CAN","ON","CAN",74,207,2012,1,15,0,79,2,15,17
20162017,"Peter Cehlarik","Cehlarik","Peter","BOS","L","L","1995-08-02","Zilina","SVK",NA,"SVK",74,202,2013,3,90,0,11,0,2,2
20162017,"Thomas Chabot","Chabot","Thomas","OTT","D","L","1997-01-30","SainteMarie","CAN","QC","CAN",74,190,2015,1,18,0,1,0,0,0
20162017,"Michael Chaput","Chaput","Michael","VAN","C","L","1992-04-09","IleBizard","CAN","QC","CAN",74,204,2010,3,89,0,68,4,5,9
20162017,"Zdeno Chara","Chara","Zdeno","BOS","D","L","1977-03-18","Trencin","SVK",NA,"SVK",81,250,1996,3,56,0,75,10,19,29
20162017,"Ben Chiarot","Chiarot","Ben","WPG","D","L","1991-05-09","Hamilton","CAN","ON","CAN",75,219,2009,4,120,0,59,2,10,12
20162017,"Alex Chiasson","Chiasson","Alex","CGY","R","R","1990-10-01","Montreal","CAN","QC","CAN",76,208,2009,2,38,0,81,12,12,24
20162017,"Jason Chimera","Chimera","Jason","NYI","L","L","1979-05-02","Edmonton","CAN","AB","CAN",75,216,1997,5,121,0,82,20,13,33
20162017,"Taylor Chorney","Chorney","Taylor","WSH","D","L","1987-04-27","ThunderBay","CAN","ON","USA",72,191,2005,2,36,0,18,1,4,5
20162017,"Jakob Chychrun","Chychrun","Jakob","ARI","D","L","1998-03-31","BocaRaton","USA","FL","USA",75,200,2016,1,16,0,68,7,13,20
20162017,"Casey Cizikas","Cizikas","Casey","NYI","C","L","1991-02-27","Toronto","CAN","ON","CAN",71,201,2009,4,92,0,59,8,17,25
20162017,"Fredrik Claesson","Claesson","Fredrik","OTT","D","L","1992-11-24","Stockholm","SWE",NA,"SWE",73,200,2011,5,126,0,33,3,8,11
20162017,"Adam Clendening","Clendening","Adam","NYR","D","R","1992-10-26","NiagaraFalls","USA","NY","USA",72,196,2011,2,36,0,31,2,9,11
20162017,"Kyle Clifford","Clifford","Kyle","LAK","L","L","1991-01-13","Ayr","CAN","ON","CAN",74,211,2009,2,35,0,73,6,6,12
20162017,"Cal Clutterbuck","Clutterbuck","Cal","NYI","R","R","1987-11-18","Welland","CAN","ON","CAN",71,218,2006,3,72,0,66,5,15,20
20162017,"Braydon Coburn","Coburn","Braydon","TBL","D","L","1985-02-27","Shaunavon","CAN","SK","CAN",77,223,2003,1,8,0,80,5,7,12
20162017,"Andrew Cogliano","Cogliano","Andrew","ANA","L","L","1987-06-14","Toronto","CAN","ON","CAN",70,184,2005,1,25,0,82,16,19,35
20162017,"Joe Colborne","Colborne","Joe","COL","C","L","1990-01-30","Calgary","CAN","AB","CAN",77,221,2008,1,16,0,62,4,4,8
20162017,"Ian Cole","Cole","Ian","PIT","D","L","1989-02-21","AnnArbor","USA","MI","USA",73,219,2007,1,18,0,81,5,21,26
20162017,"Blake Coleman","Coleman","Blake","NJD","C","L","1991-11-28","Plano","USA","TX","USA",71,200,2011,3,75,0,23,1,1,2
20162017,"Blake Comeau","Comeau","Blake","COL","L","R","1986-02-18","MeadowLake","CAN","SK","CAN",73,202,2004,2,47,0,77,8,12,20
20162017,"J.T. Compher","Compher","J.T.","COL","L","R","1995-04-08","Northbrook","USA","IL","USA",72,193,2013,2,35,0,21,3,2,5
20162017,"Cory Conacher","Conacher","Cory","TBL","C","L","1989-12-14","Burlington","CAN","ON","CAN",68,180,NA,NA,NA,0,11,1,3,4
20162017,"Erik Condra","Condra","Erik","TBL","R","R","1986-08-06","Trenton","USA","MI","USA",71,188,2006,7,211,0,13,0,0,0
20162017,"Kevin Connauton","Connauton","Kevin","ARI","D","L","1990-02-23","Edmonton","CAN","AB","CAN",74,205,2009,3,83,0,24,0,1,1
20162017,"Brett Connolly","Connolly","Brett","WSH","R","R","1992-05-02","CampbellRiver","CAN","BC","CAN",75,194,2010,1,6,0,66,15,8,23
20162017,"Kyle Connor","Connor","Kyle","WPG","L","L","1996-12-09","ShelbyTwp","USA","MI","USA",73,182,2015,1,17,0,20,2,3,5
20162017,"Andrew Copp","Copp","Andrew","WPG","C","L","1994-07-08","AnnArbor","USA","MI","USA",73,206,2013,4,104,0,64,9,8,17
20162017,"Frank Corrado","Corrado","Frank","TOR, PIT","D","R","1993-03-26","Toronto","CAN","ON","CAN",72,205,2011,5,150,0,4,0,0,0
20162017,"Nick Cousins","Cousins","Nick","PHI","C","L","1993-07-20","Belleville","CAN","ON","CAN",70,188,2011,3,68,0,60,6,10,16
20162017,"Logan Couture","Couture","Logan","SJS","C","L","1989-03-28","Guelph","CAN","ON","CAN",73,200,2007,1,9,0,73,25,27,52
20162017,"Sean Couturier","Couturier","Sean","PHI","C","L","1992-12-07","Phoenix","USA","AZ","CAN",75,211,2011,1,8,0,66,14,20,34
20162017,"Charlie Coyle","Coyle","Charlie","MIN","C","R","1992-03-02","EWeymouth","USA","MA","USA",75,221,2010,1,28,0,82,18,38,56
20162017,"Adam Cracknell","Cracknell","Adam","DAL","R","R","1985-07-15","PrinceAlbert","CAN","SK","CAN",75,220,2004,9,279,0,69,10,6,16
20162017,"Joseph Cramarossa","Cramarossa","Joseph","ANA, VAN","C","L","1992-10-26","Toronto","CAN","ON","CAN",72,192,2011,3,65,0,59,4,6,10
20162017,"Sidney Crosby","Crosby","Sidney","PIT","C","L","1987-08-07","ColeHarbour","CAN","NS","CAN",71,200,2005,1,1,0,75,44,45,89
20162017,"Lawson Crouse","Crouse","Lawson","ARI","L","L","1997-06-23","MtBrydges","CAN","ON","CAN",76,220,2015,1,11,0,72,5,7,12
20162017,"Matt Cullen","Cullen","Matt","PIT","C","L","1976-11-02","Virginia","USA","MN","USA",73,200,1996,2,35,0,72,13,18,31
20162017,"Austin Czarnik","Czarnik","Austin","BOS","C","R","1992-12-12","Detroit","USA","MI","USA",69,160,NA,NA,NA,0,49,5,8,13
20162017,"Klas Dahlbeck","Dahlbeck","Klas","CAR","D","L","1991-07-06","Katrineholm","SWE",NA,"SWE",75,207,2011,3,79,0,43,2,4,6
20162017,"Trevor Daley","Daley","Trevor","PIT","D","L","1983-10-09","Toronto","CAN","ON","CAN",71,195,2002,2,43,0,56,5,14,19
20162017,"Zac Dalpe","Dalpe","Zac","MIN","C","R","1989-11-01","Paris","CAN","ON","CAN",74,199,2008,2,45,0,9,1,2,3
20162017,"Phillip Danault","Danault","Phillip","MTL","L","L","1993-02-24","Victoriaville","CAN","QC","CAN",73,193,2011,1,26,0,82,13,27,40
20162017,"Marko Dano","Dano","Marko","WPG","C","L","1994-11-30","Eisenstadt","AUT",NA,"SVK",71,212,2013,1,27,0,38,4,7,11
20162017,"Laurent Dauphin","Dauphin","Laurent","ARI","C","L","1995-03-27","Repentigny","CAN","QC","CAN",73,180,2013,2,39,0,24,2,1,3
20162017,"Brandon Davidson","Davidson","Brandon","EDM, MTL","D","L","1991-08-21","Lethbridge","CAN","AB","CAN",74,210,2010,6,162,0,38,0,3,3
20162017,"Calvin de Haan","de Haan","Calvin","NYI","D","L","1991-05-09","Carp","CAN","ON","CAN",73,197,2009,1,12,0,82,5,20,25
20162017,"Jacob De La Rose","De La Rose","Jacob","MTL","L","L","1995-05-20","Arvika","SWE",NA,"SWE",75,214,2013,2,34,0,9,0,0,0
20162017,"Jean-Sebastien Dea","Dea","Jean-Sebastien","PIT","C","R","1994-02-08","Laval","CAN","QC","CAN",71,175,NA,NA,NA,0,1,0,0,0
20162017,"Anthony DeAngelo","DeAngelo","Anthony","ARI","D","R","1995-10-24","Sewell","USA","NJ","USA",71,183,2014,1,19,0,39,5,9,14
20162017,"Danny DeKeyser","DeKeyser","Danny","DET","D","L","1990-03-07","Detroit","USA","MI","USA",75,192,NA,NA,NA,0,82,4,8,12
20162017,"Michael Del Zotto","Del Zotto","Michael","PHI","D","L","1990-06-24","Stouffville","CAN","ON","CAN",72,195,2008,1,20,0,51,6,12,18
20162017,"Dylan DeMelo","DeMelo","Dylan","SJS","D","R","1993-05-01","London","CAN","ON","CAN",73,195,2011,6,179,0,25,1,7,8
20162017,"Jason Demers","Demers","Jason","FLA","D","R","1988-06-09","Dorval","CAN","QC","CAN",73,200,2008,7,186,0,81,9,19,28
20162017,"David Desharnais","Desharnais","David","MTL, EDM","C","L","1986-09-14","LaurierStation","CAN","QC","CAN",67,176,NA,NA,NA,0,49,6,8,14
20162017,"Andrew Desjardins","Desjardins","Andrew","CHI","L","L","1986-07-27","Lively","CAN","ON","CAN",73,195,NA,NA,NA,0,46,0,1,1
20162017,"Nicolas Deslauriers","Deslauriers","Nicolas","BUF","L","L","1991-02-22","LaSalle","CAN","QC","CAN",73,216,2009,3,84,0,42,0,2,2
20162017,"Simon Despres","Despres","Simon","ANA","D","L","1991-07-27","Laval","CAN","QC","CAN",76,218,2009,1,30,0,1,0,0,0
20162017,"Phillip Di Giuseppe","Di Giuseppe","Phillip","CAR","L","L","1993-10-09","Toronto","CAN","ON","CAN",72,200,2012,2,38,0,36,1,6,7
20162017,"Jason Dickinson","Dickinson","Jason","DAL","C","L","1995-07-04","Georgetown","CAN","ON","CAN",74,205,2013,1,29,0,10,2,0,2
20162017,"Christopher DiDomenico","DiDomenico","Christopher","OTT","C","R","1989-02-20","Toronto","CAN","ON","CAN",71,174,2007,6,164,0,3,0,0,0
20162017,"Brenden Dillon","Dillon","Brenden","SJS","D","L","1990-11-13","NewWestminster","CAN","BC","CAN",76,230,NA,NA,NA,0,81,2,8,10
20162017,"Shane Doan","Doan","Shane","ARI","R","R","1976-10-10","Halkirk","CAN","AB","CAN",73,223,1995,1,7,0,74,6,21,27
20162017,"Max Domi","Domi","Max","ARI","L","L","1995-03-02","Winnipeg","CAN","MB","CAN",70,198,2013,1,12,0,59,9,29,38
20162017,"Joonas Donskoi","Donskoi","Joonas","SJS","R","R","1992-04-13","Raahe","FIN",NA,"FIN",72,190,2010,4,99,0,61,6,11,17
