"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","HHOF","GP","G","A","P"
20132014,"Nick Bjugstad","Bjugstad","Nick","FLA","C","R","1992-07-17","Minneapolis","USA","MN","USA",78,218,2010,1,19,0,76,16,22,38
20132014,"Jonathon Blum","Blum","Jonathon","MIN","D","R","1989-01-30","LongBeach","USA","CA","USA",73,188,2007,1,23,0,15,0,1,1
20132014,"Mike Blunden","Blunden","Mike","MTL","R","R","1986-12-15","Toronto","CAN","ON","CAN",76,217,2005,2,43,0,7,0,0,0
20132014,"Troy Bodie","Bodie","Troy","TOR","R","R","1985-01-25","PortageLaPrairie","CAN","MB","CAN",77,226,2003,9,278,0,47,3,7,10
20132014,"Mikkel Boedker","Boedker","Mikkel","PHX","L","L","1989-12-16","Brondby","DNK",NA,"DNK",72,210,2008,1,8,0,82,19,32,51
20132014,"Zach Bogosian","Bogosian","Zach","WPG","D","R","1990-07-15","Massena","USA","NY","USA",75,228,2008,1,3,0,55,3,8,11
20132014,"Jared Boll","Boll","Jared","CBJ","R","R","1986-05-13","Charlotte","USA","NC","USA",75,209,2005,4,101,0,28,1,1,2
20132014,"Dave Bolland","Bolland","Dave","TOR","C","R","1986-06-05","Mimico","CAN","ON","CAN",72,184,2004,2,32,0,23,8,4,12
20132014,"Brandon Bollig","Bollig","Brandon","CHI","L","L","1987-01-31","StCharles","USA","MO","USA",74,220,NA,NA,NA,0,82,7,7,14
20132014,"Nick Bonino","Bonino","Nick","ANA","C","L","1988-04-20","Hartford","USA","CT","USA",73,196,2007,6,173,0,77,22,27,49
20132014,"David Booth","Booth","David","VAN","L","L","1984-11-24","Detroit","USA","MI","USA",72,212,2004,2,53,0,66,9,10,19
20132014,"Patrick Bordeleau","Bordeleau","Patrick","COL","L","L","1986-03-23","Montreal","CAN","QC","CAN",78,225,2004,4,114,0,82,6,5,11
20132014,"Mark Borowiecki","Borowiecki","Mark","OTT","D","L","1989-07-12","Ottawa","CAN","ON","CAN",73,216,2008,5,139,0,13,1,0,1
20132014,"Robert Bortuzzo","Bortuzzo","Robert","PIT","D","R","1989-03-18","ThunderBay","CAN","ON","CAN",76,221,2007,3,78,0,54,0,10,10
20132014,"Pierre-Marc Bouchard","Bouchard","Pierre-Marc","NYI","C","L","1984-04-27","Sherbrooke","CAN","QC","CAN",70,168,2002,1,8,0,28,4,5,9
20132014,"Reid Boucher","Boucher","Reid","NJD","C","L","1993-09-08","Lansing","USA","MI","USA",70,195,2011,4,99,0,23,2,5,7
20132014,"Francis Bouillon","Bouillon","Francis","MTL","D","L","1975-10-17","NewYorkCity","USA","NY","USA",68,194,NA,NA,NA,0,52,2,4,6
20132014,"Eric Boulton","Boulton","Eric","NYI","L","L","1976-08-17","Halifax","CAN","NS","CAN",72,227,1994,9,234,0,23,2,2,4
20132014,"Lance Bouma","Bouma","Lance","CGY","L","L","1990-03-25","Provost","CAN","AB","CAN",74,208,2008,3,78,0,78,5,10,15
20132014,"Michael Bournival","Bournival","Michael","MTL","L","L","1992-05-31","Shawinigan","CAN","QC","CAN",71,198,2010,3,71,0,60,7,7,14
20132014,"Gabriel Bourque","Bourque","Gabriel","NSH","L","L","1990-09-23","Rimouski","CAN","QC","CAN",70,206,2009,5,132,0,74,9,17,26
20132014,"Rene Bourque","Bourque","Rene","MTL","R","L","1981-12-10","LacLaBiche","CAN","AB","CAN",74,217,NA,NA,NA,0,63,9,7,16
20132014,"Jay Bouwmeester","Bouwmeester","Jay","STL","D","L","1983-09-27","Edmonton","CAN","AB","CAN",76,221,2002,1,3,0,82,4,33,37
20132014,"Drayson Bowman","Bowman","Drayson","CAR","L","L","1989-03-08","GrandRapids","USA","MI","USA",73,195,2007,3,72,0,70,4,8,12
20132014,"Johnny Boychuk","Boychuk","Johnny","BOS","D","R","1984-01-19","Edmonton","CAN","AB","CAN",74,227,2002,2,61,0,75,5,18,23
20132014,"Zach Boychuk","Boychuk","Zach","CAR","L","L","1989-10-04","Airdrie","CAN","AB","CAN",70,185,2008,1,14,0,11,1,3,4
20132014,"Brad Boyes","Boyes","Brad","FLA","R","R","1982-04-17","Mississauga","CAN","ON","CAN",72,199,2000,1,24,0,78,21,15,36
20132014,"Brian Boyle","Boyle","Brian","NYR","C","L","1984-12-18","Hingham","USA","MA","USA",78,245,2003,1,26,0,82,6,12,18
20132014,"Dan Boyle","Boyle","Dan","SJS","D","R","1976-07-12","Ottawa","CAN","ON","CAN",71,194,NA,NA,NA,0,75,12,24,36
20132014,"Tyler Bozak","Bozak","Tyler","TOR","C","R","1986-03-19","Regina","CAN","SK","CAN",73,195,NA,NA,NA,0,58,19,30,49
20132014,"Derick Brassard","Brassard","Derick","NYR","C","L","1987-09-22","Hull","CAN","QC","CAN",73,204,2006,1,6,0,81,18,27,45
20132014,"Justin Braun","Braun","Justin","SJS","D","R","1987-02-10","Minneapolis","USA","MN","USA",74,205,2007,7,201,0,82,4,13,17
20132014,"Chris Breen","Breen","Chris","CGY","D","L","1989-06-29","Uxbridge","CAN","ON","CAN",79,226,NA,NA,NA,0,9,0,2,2
20132014,"Eric Brewer","Brewer","Eric","TBL","D","L","1979-04-17","Vernon","CAN","BC","CAN",76,216,1997,1,5,0,77,4,13,17
20132014,"Daniel Briere","Briere","Daniel","MTL","C","R","1977-10-06","Gatineau","CAN","QC","CAN",69,174,1996,1,24,0,69,13,12,25
20132014,"TJ Brodie","Brodie","TJ","CGY","D","L","1990-06-07","Chatham","CAN","ON","CAN",73,182,2008,4,114,0,81,4,27,31
20132014,"Jonas Brodin","Brodin","Jonas","MIN","D","L","1993-07-12","Karlstad","SWE",NA,"SWE",73,193,2011,1,10,0,79,8,11,19
20132014,"Kyle Brodziak","Brodziak","Kyle","MIN","C","R","1984-05-25","StPaul","CAN","AB","CAN",74,212,2003,7,214,0,81,8,16,24
20132014,"David Broll","Broll","David","TOR","L","L","1993-01-04","Mississauga","CAN","ON","CAN",74,235,2011,6,152,0,5,0,1,1
20132014,"Sheldon Brookbank","Brookbank","Sheldon","CHI","D","R","1980-10-03","Lanigan","CAN","SK","CAN",73,202,NA,NA,NA,0,48,2,5,7
20132014,"Julien Brouillette","Brouillette","Julien","WSH","D","L","1986-12-05","StEsprit","CAN","QC","CAN",71,185,NA,NA,NA,0,10,1,1,2
20132014,"Troy Brouwer","Brouwer","Troy","WSH","R","R","1985-08-17","Vancouver","CAN","BC","CAN",75,215,2004,7,214,0,82,25,18,43
20132014,"Chris Brown","Brown","Chris","PHX, WSH","R","R","1991-02-03","FlowerMound","USA","TX","USA",74,208,2009,2,36,0,12,1,1,2
20132014,"Dustin Brown","Brown","Dustin","LAK","R","R","1984-11-04","Ithaca","USA","NY","USA",72,216,2003,1,13,0,79,15,12,27
20132014,"J.T. Brown","Brown","J.T.","TBL","R","R","1990-07-02","Burnsville","USA","MN","USA",70,169,NA,NA,NA,0,63,4,15,19
20132014,"Mike Brown","Brown","Mike","EDM, SJS","R","R","1985-06-24","Chicago","USA","IL","USA",71,205,2004,5,159,0,56,2,3,5
20132014,"Gilbert Brule","Brule","Gilbert","PHX","C","R","1987-01-01","Edmonton","CAN","AB","CAN",71,187,2005,1,6,0,3,0,0,0
20132014,"Damien Brunner","Brunner","Damien","NJD","R","R","1986-03-09","Z√rich","CHE",NA,"CHE",71,185,NA,NA,NA,0,60,11,14,25
20132014,"Brett Bulmer","Bulmer","Brett","MIN","R","R","1992-04-26","PrinceGeorge","CAN","BC","CAN",76,212,2010,2,39,0,5,0,0,0
20132014,"Adam Burish","Burish","Adam","SJS","R","R","1983-01-06","Madison","USA","WI","USA",73,195,2002,9,282,0,15,0,0,0
20132014,"Brent Burns","Burns","Brent","SJS","D","R","1985-03-09","Barrie","CAN","ON","CAN",77,230,2003,1,20,0,69,22,26,48
20132014,"Alexandre Burrows","Burrows","Alexandre","VAN","L","L","1981-04-11","Pincourt","CAN","QC","CAN",73,197,NA,NA,NA,0,49,5,10,15
20132014,"Bobby Butler","Butler","Bobby","FLA","R","R","1987-04-26","Marlborough","USA","MA","USA",72,189,NA,NA,NA,0,2,0,1,1
20132014,"Chris Butler","Butler","Chris","CGY","D","L","1986-10-27","StLouis","USA","MO","USA",73,196,2005,4,96,0,82,2,14,16
20132014,"Dustin Byfuglien","Byfuglien","Dustin","WPG","D","R","1985-03-27","Roseau","USA","MN","USA",77,260,2003,8,245,0,78,20,36,56
20132014,"Paul Byron","Byron","Paul","CGY","L","L","1989-04-27","Ottawa","CAN","ON","CAN",69,160,2007,6,179,0,47,7,14,21
20132014,"Mitch Callahan","Callahan","Mitch","DET","R","R","1991-08-17","Whittier","USA","CA","USA",72,190,2009,6,180,0,1,0,0,0
20132014,"Ryan Callahan","Callahan","Ryan","NYR, TBL","R","R","1985-03-21","Rochester","USA","NY","USA",70,187,2004,4,127,0,65,17,19,36
20132014,"Matt Calvert","Calvert","Matt","CBJ","L","L","1989-12-24","Brandon","CAN","MB","CAN",71,188,2008,5,127,0,56,9,15,24
20132014,"Michael Cammalleri","Cammalleri","Michael","CGY","C","L","1982-06-08","Toronto","CAN","ON","CAN",69,185,2001,2,49,0,63,26,19,45
20132014,"Andrew Campbell","Campbell","Andrew","LAK","D","L","1988-02-04","Caledonia","CAN","ON","CAN",76,205,2008,3,74,0,3,0,0,0
20132014,"Brian Campbell","Campbell","Brian","FLA","D","L","1979-05-23","Strathroy","CAN","ON","CAN",70,192,1997,6,156,0,82,7,30,37
20132014,"Gregory Campbell","Campbell","Gregory","BOS","C","L","1983-12-17","London","CAN","ON","CAN",72,188,2002,3,67,0,82,8,13,21
20132014,"Daniel Carcillo","Carcillo","Daniel","LAK, NYR","L","L","1985-01-28","KingCity","CAN","ON","CAN",72,200,2003,3,73,0,57,4,1,5
20132014,"Matt Carey","Carey","Matt","CHI","L","L","1992-02-28","Hamilton","CAN","ON","CAN",72,189,NA,NA,NA,0,2,1,0,1
20132014,"Paul Carey","Carey","Paul","COL","C","L","1988-09-24","Boston","USA","MA","USA",73,198,2007,5,135,0,12,0,0,0
20132014,"Matt Carkner","Carkner","Matt","NYI","D","R","1980-11-03","Winchester","CAN","ON","CAN",77,229,1999,2,58,0,53,0,3,3
20132014,"Matt Carle","Carle","Matt","TBL","D","L","1984-09-25","Anchorage","USA","AK","USA",72,197,2003,2,47,0,82,2,29,31
20132014,"John Carlson","Carlson","John","WSH","D","R","1990-01-10","Natick","USA","MA","USA",75,215,2008,1,27,0,82,10,27,37
20132014,"Jordan Caron","Caron","Jordan","BOS","R","L","1990-11-02","Sayabec","CAN","QC","CAN",75,204,2009,1,25,0,35,1,2,3
20132014,"Connor Carrick","Carrick","Connor","WSH","D","R","1994-04-13","OrlandPark","USA","IL","USA",71,195,2012,5,137,0,34,1,5,6
20132014,"Jeff Carter","Carter","Jeff","LAK","C","R","1985-01-01","London","CAN","ON","CAN",75,217,2003,1,11,0,72,27,23,50
20132014,"Ryan Carter","Carter","Ryan","NJD","L","L","1983-08-03","WhiteBearLake","USA","MN","USA",73,205,NA,NA,NA,0,62,7,3,10
20132014,"Cody Ceci","Ceci","Cody","OTT","D","R","1993-12-21","Ottawa","CAN","ON","CAN",74,207,2012,1,15,0,49,3,6,9
20132014,"Michael Chaput","Chaput","Michael","CBJ","C","L","1992-04-09","IleBizard","CAN","QC","CAN",74,204,2010,3,89,0,17,0,1,1
20132014,"Zdeno Chara","Chara","Zdeno","BOS","D","L","1977-03-18","Trencin","SVK",NA,"SVK",81,250,1996,3,56,0,77,17,23,40
20132014,"Ben Chiarot","Chiarot","Ben","WPG","D","L","1991-05-09","Hamilton","CAN","ON","CAN",75,219,2009,4,120,0,1,0,0,0
20132014,"Alex Chiasson","Chiasson","Alex","DAL","R","R","1990-10-01","Montreal","CAN","QC","CAN",76,208,2009,2,38,0,79,13,22,35
20132014,"Jason Chimera","Chimera","Jason","WSH","L","L","1979-05-02","Edmonton","CAN","AB","CAN",75,216,1997,5,121,0,82,15,27,42
20132014,"Kyle Chipchura","Chipchura","Kyle","PHX","C","L","1986-02-19","Westlock","CAN","AB","CAN",74,203,2004,1,18,0,80,5,15,20
20132014,"Casey Cizikas","Cizikas","Casey","NYI","C","L","1991-02-27","Toronto","CAN","ON","CAN",71,201,2009,4,92,0,80,6,10,16
20132014,"David Clarkson","Clarkson","David","TOR","R","R","1984-03-31","Toronto","CAN","ON","CAN",72,207,NA,NA,NA,0,60,5,6,11
20132014,"Daniel Cleary","Cleary","Daniel","DET","R","L","1978-12-18","Carbonear","CAN","NL","CAN",73,205,1997,1,13,0,52,4,4,8
20132014,"Marc-Andre Cliche","Cliche","Marc-Andre","COL","C","R","1987-03-23","RouynNoranda","CAN","QC","CAN",72,202,2005,2,56,0,76,1,6,7
20132014,"Kyle Clifford","Clifford","Kyle","LAK","L","L","1991-01-13","Ayr","CAN","ON","CAN",74,211,2009,2,35,0,71,3,5,8
20132014,"Grant Clitsome","Clitsome","Grant","WPG","D","L","1985-04-14","Gloucester","CAN","ON","CAN",71,211,2004,9,271,0,32,2,10,12
20132014,"Ryane Clowe","Clowe","Ryane","NJD","L","L","1982-09-30","StJohns","CAN","NL","CAN",75,225,2001,6,175,0,43,7,19,26
20132014,"Rich Clune","Clune","Rich","NSH","L","L","1987-04-25","Toronto","CAN","ON","CAN",70,207,2005,3,71,0,58,3,4,7
20132014,"Cal Clutterbuck","Clutterbuck","Cal","NYI","R","R","1987-11-18","Welland","CAN","ON","CAN",71,218,2006,3,72,0,73,12,7,19
20132014,"Braydon Coburn","Coburn","Braydon","PHI","D","L","1985-02-27","Shaunavon","CAN","SK","CAN",77,223,2003,1,8,0,82,5,12,17
20132014,"Andrew Cogliano","Cogliano","Andrew","ANA","L","L","1987-06-14","Toronto","CAN","ON","CAN",70,184,2005,1,25,0,82,21,21,42
20132014,"Carlo Colaiacovo","Colaiacovo","Carlo","STL","D","L","1983-01-27","Toronto","CAN","ON","CAN",73,202,2001,1,17,0,25,1,3,4
20132014,"Joe Colborne","Colborne","Joe","CGY","C","L","1990-01-30","Calgary","CAN","AB","CAN",77,221,2008,1,16,0,80,10,18,28
20132014,"Erik Cole","Cole","Erik","DAL","L","L","1978-11-06","Oswego","USA","NY","USA",74,205,1998,3,71,0,75,16,13,29
20132014,"Ian Cole","Cole","Ian","STL","D","L","1989-02-21","AnnArbor","USA","MI","USA",73,219,2007,1,18,0,46,3,8,11
20132014,"Sean Collins","Collins","Sean","CBJ","C","L","1988-12-29","Saskatoon","CAN","SK","CAN",73,198,2008,7,187,0,6,0,1,1
20132014,"Blake Comeau","Comeau","Blake","CBJ","L","R","1986-02-18","MeadowLake","CAN","SK","CAN",73,202,2004,2,47,0,61,5,11,16
20132014,"Cory Conacher","Conacher","Cory","OTT, BUF","C","L","1989-12-14","Burlington","CAN","ON","CAN",68,180,NA,NA,NA,0,79,7,19,26
20132014,"Erik Condra","Condra","Erik","OTT","R","R","1986-08-06","Trenton","USA","MI","USA",71,188,2006,7,211,0,76,6,10,16
20132014,"Kevin Connauton","Connauton","Kevin","DAL","D","L","1990-02-23","Edmonton","CAN","AB","CAN",74,205,2009,3,83,0,36,1,7,8
20132014,"Chris Conner","Conner","Chris","PIT","R","L","1983-12-23","Westland","USA","MI","USA",67,181,NA,NA,NA,0,19,4,1,5
20132014,"Brett Connolly","Connolly","Brett","TBL","R","R","1992-05-02","CampbellRiver","CAN","BC","CAN",75,194,2010,1,6,0,11,1,0,1
20132014,"Matt Cooke","Cooke","Matt","MIN","L","L","1978-09-07","Belleville","CAN","ON","CAN",71,216,1997,6,144,0,82,10,18,28
20132014,"Patrice Cormier","Cormier","Patrice","WPG","C","L","1990-06-14","Moncton","CAN","NB","CAN",74,215,2008,2,54,0,9,0,3,3
20132014,"Frank Corrado","Corrado","Frank","VAN","D","R","1993-03-26","Toronto","CAN","ON","CAN",72,205,2011,5,150,0,15,1,0,1
20132014,"Joe Corvo","Corvo","Joe","OTT","D","R","1977-06-20","OakPark","USA","IL","USA",72,204,1997,4,83,0,25,3,7,10
20132014,"Jean-Philippe Cote","Cote","Jean-Philippe","TBL","D","L","1982-04-22","Charlesbourg","CAN","QC","CAN",74,216,2000,9,265,0,19,0,4,4
20132014,"Logan Couture","Couture","Logan","SJS","C","L","1989-03-28","Guelph","CAN","ON","CAN",73,200,2007,1,9,0,65,23,31,54
20132014,"Sean Couturier","Couturier","Sean","PHI","C","L","1992-12-07","Phoenix","USA","AZ","CAN",75,211,2011,1,8,0,82,13,26,39
20132014,"Jared Cowen","Cowen","Jared","OTT","D","L","1991-01-25","Saskatoon","CAN","SK","CAN",77,238,2009,1,9,0,68,6,9,15
20132014,"Charlie Coyle","Coyle","Charlie","MIN","C","R","1992-03-02","EWeymouth","USA","MA","USA",75,221,2010,1,28,0,70,12,18,30
20132014,"Joey Crabb","Crabb","Joey","FLA","R","R","1983-04-03","Anchorage","USA","AK","USA",73,190,2002,7,226,0,9,0,1,1
20132014,"Adam Cracknell","Cracknell","Adam","STL","R","R","1985-07-15","PrinceAlbert","CAN","SK","CAN",75,220,2004,9,279,0,19,0,2,2
20132014,"Ryan Craig","Craig","Ryan","CBJ","C","L","1982-01-06","Abbotsford","CAN","BC","CAN",74,213,2002,8,255,0,6,0,0,0
20132014,"B.J. Crombeen","Crombeen","B.J.","TBL","R","R","1985-07-10","Denver","USA","CO","USA",74,209,2003,2,54,0,55,3,7,10
20132014,"Sidney Crosby","Crosby","Sidney","PIT","C","L","1987-08-07","ColeHarbour","CAN","NS","CAN",71,200,2005,1,1,0,80,36,68,104
20132014,"Matt Cullen","Cullen","Matt","NSH","C","L","1976-11-02","Virginia","USA","MN","USA",73,200,1996,2,35,0,77,10,29,39
20132014,"Mark Cundari","Cundari","Mark","CGY","D","L","1990-04-23","Toronto","CAN","ON","CAN",69,195,NA,NA,NA,0,4,0,0,0
20132014,"Craig Cunningham","Cunningham","Craig","BOS","L","R","1990-09-13","Trail","CAN","BC","CAN",70,184,2010,4,97,0,2,0,0,0
20132014,"Kevin Czuczman","Czuczman","Kevin","NYI","D",NA,"1991-01-09","PortElgin","CAN","ON","CAN",74,206,NA,NA,NA,0,13,0,2,2
20132014,"Matt D'Agostini","D'Agostini","Matt","PIT, BUF","R","R","1986-10-23","SaultSteMarie","CAN","ON","CAN",72,198,2005,6,190,0,57,5,7,12
20132014,"Jerry D'Amigo","D'Amigo","Jerry","TOR","R","L","1991-02-19","Binghamton","USA","NY","USA",71,200,2009,6,158,0,22,1,2,3
20132014,"Stephane Da Costa","Da Costa","Stephane","OTT","C","R","1989-07-11","Paris","FRA",NA,"FRA",71,180,NA,NA,NA,0,12,3,1,4
20132014,"Trevor Daley","Daley","Trevor","DAL","D","L","1983-10-09","Toronto","CAN","ON","CAN",71,195,2002,2,43,0,67,9,16,25
