"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","HHOF","GP","G","A","P"
20112012,"Patrik Berglund","Berglund","Patrik","STL","C","L","1988-06-02","V√ster√s","SWE",NA,"SWE",76,223,2006,1,25,0,82,19,19,38
20112012,"Steve Bernier","Bernier","Steve","NJD","R","R","1985-03-31","QuebecCity","CAN","QC","CAN",75,220,2003,1,16,0,32,1,5,6
20112012,"Todd Bertuzzi","Bertuzzi","Todd","DET","R","L","1975-02-02","Sudbury","CAN","ON","CAN",75,229,1993,1,23,0,71,14,24,38
20112012,"Stu Bickel","Bickel","Stu","NYR","D","R","1986-10-02","Chanhassen","USA","MN","USA",76,210,NA,NA,NA,0,51,0,9,9
20112012,"Bryan Bickell","Bickell","Bryan","CHI","L","L","1986-03-09","Bowmanville","CAN","ON","CAN",76,223,2004,2,41,0,71,9,15,24
20112012,"Kevin Bieksa","Bieksa","Kevin","VAN","D","R","1981-06-16","Grimsby","CAN","ON","CAN",73,200,2001,5,151,0,78,8,36,44
20112012,"Paul Bissonnette","Bissonnette","Paul","PHX","L","L","1985-03-11","Welland","CAN","ON","CAN",74,216,2003,4,121,0,31,1,0,1
20112012,"Byron Bitz","Bitz","Byron","VAN","R","R","1984-07-21","Saskatoon","CAN","SK","CAN",77,215,2003,4,107,0,10,1,3,4
20112012,"Jason Blake","Blake","Jason","ANA","L","L","1973-09-02","Moorhead","USA","MN","USA",70,190,NA,NA,NA,0,45,7,5,12
20112012,"Jonathon Blum","Blum","Jonathon","NSH","D","R","1989-01-30","LongBeach","USA","CA","USA",73,188,2007,1,23,0,33,3,4,7
20112012,"Mike Blunden","Blunden","Mike","MTL","R","R","1986-12-15","Toronto","CAN","ON","CAN",76,217,2005,2,43,0,39,2,2,4
20112012,"Mikkel Boedker","Boedker","Mikkel","PHX","L","L","1989-12-16","Brondby","DNK",NA,"DNK",72,210,2008,1,8,0,82,11,13,24
20112012,"Zach Bogosian","Bogosian","Zach","WPG","D","R","1990-07-15","Massena","USA","NY","USA",75,228,2008,1,3,0,65,5,25,30
20112012,"Alexandre Bolduc","Bolduc","Alexandre","PHX","C","L","1985-06-26","Montreal","CAN","QC","CAN",75,200,2003,4,127,0,2,0,0,0
20112012,"Jared Boll","Boll","Jared","CBJ","R","R","1986-05-13","Charlotte","USA","NC","USA",75,209,2005,4,101,0,54,2,1,3
20112012,"Dave Bolland","Bolland","Dave","CHI","C","R","1986-06-05","Mimico","CAN","ON","CAN",72,184,2004,2,32,0,76,19,18,37
20112012,"Brandon Bollig","Bollig","Brandon","CHI","L","L","1987-01-31","StCharles","USA","MO","USA",74,220,NA,NA,NA,0,18,0,0,0
20112012,"Nick Bonino","Bonino","Nick","ANA","C","L","1988-04-20","Hartford","USA","CT","USA",73,196,2007,6,173,0,50,5,13,18
20112012,"David Booth","Booth","David","FLA, VAN","L","L","1984-11-24","Detroit","USA","MI","USA",72,212,2004,2,53,0,62,16,14,30
20112012,"Mark Borowiecki","Borowiecki","Mark","OTT","D","L","1989-07-12","Ottawa","CAN","ON","CAN",73,216,2008,5,139,0,2,0,0,0
20112012,"Robert Bortuzzo","Bortuzzo","Robert","PIT","D","R","1989-03-18","ThunderBay","CAN","ON","CAN",76,221,2007,3,78,0,6,0,0,0
20112012,"Pierre-Marc Bouchard","Bouchard","Pierre-Marc","MIN","C","L","1984-04-27","Sherbrooke","CAN","QC","CAN",70,168,2002,1,8,0,37,9,13,22
20112012,"Francis Bouillon","Bouillon","Francis","NSH","D","L","1975-10-17","NewYorkCity","USA","NY","USA",68,194,NA,NA,NA,0,66,4,7,11
20112012,"Eric Boulton","Boulton","Eric","NJD","L","L","1976-08-17","Halifax","CAN","NS","CAN",72,227,1994,9,234,0,51,0,0,0
20112012,"Lance Bouma","Bouma","Lance","CGY","L","L","1990-03-25","Provost","CAN","AB","CAN",74,208,2008,3,78,0,27,1,2,3
20112012,"Marc-Andre Bourdon","Bourdon","Marc-Andre","PHI","D","L","1989-09-17","StHyacinthe","CAN","QC","CAN",72,206,2008,3,67,0,45,4,3,7
20112012,"Gabriel Bourque","Bourque","Gabriel","NSH","L","L","1990-09-23","Rimouski","CAN","QC","CAN",70,206,2009,5,132,0,43,7,12,19
20112012,"Rene Bourque","Bourque","Rene","CGY, MTL","R","L","1981-12-10","LacLaBiche","CAN","AB","CAN",74,217,NA,NA,NA,0,76,18,6,24
20112012,"Jay Bouwmeester","Bouwmeester","Jay","CGY","D","L","1983-09-27","Edmonton","CAN","AB","CAN",76,221,2002,1,3,0,82,5,24,29
20112012,"Drayson Bowman","Bowman","Drayson","CAR","L","L","1989-03-08","GrandRapids","USA","MI","USA",73,195,2007,3,72,0,37,6,7,13
20112012,"Darryl Boyce","Boyce","Darryl","TOR, CBJ","C","L","1984-07-07","Summerside","CAN","PE","CAN",72,200,NA,NA,NA,0,37,1,4,5
20112012,"Johnny Boychuk","Boychuk","Johnny","BOS","D","R","1984-01-19","Edmonton","CAN","AB","CAN",74,227,2002,2,61,0,77,5,10,15
20112012,"Zach Boychuk","Boychuk","Zach","CAR","L","L","1989-10-04","Airdrie","CAN","AB","CAN",70,185,2008,1,14,0,16,0,2,2
20112012,"Brad Boyes","Boyes","Brad","BUF","R","R","1982-04-17","Mississauga","CAN","ON","CAN",72,199,2000,1,24,0,65,8,15,23
20112012,"Brian Boyle","Boyle","Brian","NYR","C","L","1984-12-18","Hingham","USA","MA","USA",78,245,2003,1,26,0,82,11,15,26
20112012,"Dan Boyle","Boyle","Dan","SJS","D","R","1976-07-12","Ottawa","CAN","ON","CAN",71,194,NA,NA,NA,0,81,9,39,48
20112012,"Tyler Bozak","Bozak","Tyler","TOR","C","R","1986-03-19","Regina","CAN","SK","CAN",73,195,NA,NA,NA,0,73,18,29,47
20112012,"Matt Bradley","Bradley","Matt","FLA","R","R","1978-06-13","Stittsville","CAN","ON","CAN",75,200,1996,4,102,0,45,3,5,8
20112012,"Derick Brassard","Brassard","Derick","CBJ","C","L","1987-09-22","Hull","CAN","QC","CAN",73,204,2006,1,6,0,74,14,27,41
20112012,"Justin Braun","Braun","Justin","SJS","D","R","1987-02-10","Minneapolis","USA","MN","USA",74,205,2007,7,201,0,66,2,9,11
20112012,"TJ Brennan","Brennan","TJ","BUF","D","L","1989-04-03","Willingboro","USA","NJ","USA",73,216,2007,2,31,0,11,1,0,1
20112012,"Tim Brent","Brent","Tim","CAR","C","R","1984-03-10","Cambridge","CAN",NA,"CAN",72,188,2004,3,75,0,79,12,12,24
20112012,"Eric Brewer","Brewer","Eric","TBL","D","L","1979-04-17","Vernon","CAN","BC","CAN",76,216,1997,1,5,0,82,1,20,21
20112012,"Daniel Briere","Briere","Daniel","PHI","C","R","1977-10-06","Gatineau","CAN","QC","CAN",69,174,1996,1,24,0,70,16,33,49
20112012,"TJ Brodie","Brodie","TJ","CGY","D","L","1990-06-07","Chatham","CAN","ON","CAN",73,182,2008,4,114,0,54,2,12,14
20112012,"Kyle Brodziak","Brodziak","Kyle","MIN","C","R","1984-05-25","StPaul","CAN","AB","CAN",74,212,2003,7,214,0,82,22,22,44
20112012,"Sheldon Brookbank","Brookbank","Sheldon","ANA","D","R","1980-10-03","Lanigan","CAN","SK","CAN",73,202,NA,NA,NA,0,80,3,11,14
20112012,"Evan Brophey","Brophey","Evan","COL","C","L","1986-12-03","Kitchener","CAN","ON","CAN",74,199,2005,3,68,0,3,0,0,0
20112012,"Troy Brouwer","Brouwer","Troy","WSH","R","R","1985-08-17","Vancouver","CAN","BC","CAN",75,215,2004,7,214,0,82,18,15,33
20112012,"Dustin Brown","Brown","Dustin","LAK","R","R","1984-11-04","Ithaca","USA","NY","USA",72,216,2003,1,13,0,82,22,32,54
20112012,"J.T. Brown","Brown","J.T.","TBL","R","R","1990-07-02","Burnsville","USA","MN","USA",70,169,NA,NA,NA,0,5,0,1,1
20112012,"Mike Brown","Brown","Mike","TOR","R","R","1985-06-24","Chicago","USA","IL","USA",71,205,2004,5,159,0,50,2,2,4
20112012,"Gilbert Brule","Brule","Gilbert","PHX","C","R","1987-01-01","Edmonton","CAN","AB","CAN",71,187,2005,1,6,0,33,5,9,14
20112012,"Andrew Brunette","Brunette","Andrew","CHI","L","L","1973-08-24","Sudbury","CAN","ON","CAN",73,215,1993,7,174,0,78,12,15,27
20112012,"Fabian Brunnstrom","Brunnstrom","Fabian","DET","L","L","1985-02-06","Jonstorp","SWE",NA,"SWE",73,206,NA,NA,NA,0,5,0,1,1
20112012,"Brett Bulmer","Bulmer","Brett","MIN","R","R","1992-04-26","PrinceGeorge","CAN","BC","CAN",76,212,2010,2,39,0,9,0,3,3
20112012,"Adam Burish","Burish","Adam","DAL","R","R","1983-01-06","Madison","USA","WI","USA",73,195,2002,9,282,0,65,6,13,19
20112012,"Alexander Burmistrov","Burmistrov","Alexander","WPG","C","L","1991-10-21","Kazan","RUS",NA,"RUS",73,180,2010,1,8,0,76,13,15,28
20112012,"Brent Burns","Burns","Brent","SJS","D","R","1985-03-09","Barrie","CAN","ON","CAN",77,230,2003,1,20,0,81,11,26,37
20112012,"Alexandre Burrows","Burrows","Alexandre","VAN","L","L","1981-04-11","Pincourt","CAN","QC","CAN",73,197,NA,NA,NA,0,80,28,24,52
20112012,"Bobby Butler","Butler","Bobby","OTT","R","R","1987-04-26","Marlborough","USA","MA","USA",72,189,NA,NA,NA,0,56,6,10,16
20112012,"Chris Butler","Butler","Chris","CGY","D","L","1986-10-27","StLouis","USA","MO","USA",73,196,2005,4,96,0,68,2,13,15
20112012,"Dane Byers","Byers","Dane","CBJ","L","L","1986-02-21","Nipawin","CAN","SK","CAN",75,204,2004,2,48,0,8,0,0,0
20112012,"Dustin Byfuglien","Byfuglien","Dustin","WPG","D","R","1985-03-27","Roseau","USA","MN","USA",77,260,2003,8,245,0,66,12,41,53
20112012,"Paul Byron","Byron","Paul","CGY","L","L","1989-04-27","Ottawa","CAN","ON","CAN",69,160,2007,6,179,0,22,3,2,5
20112012,"Ryan Callahan","Callahan","Ryan","NYR","R","R","1985-03-21","Rochester","USA","NY","USA",70,187,2004,4,127,0,76,29,25,54
20112012,"Matt Calvert","Calvert","Matt","CBJ","L","L","1989-12-24","Brandon","CAN","MB","CAN",71,188,2008,5,127,0,13,0,3,3
20112012,"Michael Cammalleri","Cammalleri","Michael","MTL, CGY","C","L","1982-06-08","Toronto","CAN","ON","CAN",69,185,2001,2,49,0,66,20,21,41
20112012,"Brian Campbell","Campbell","Brian","FLA","D","L","1979-05-23","Strathroy","CAN","ON","CAN",70,192,1997,6,156,0,82,4,49,53
20112012,"Gregory Campbell","Campbell","Gregory","BOS","C","L","1983-12-17","London","CAN","ON","CAN",72,188,2002,3,67,0,78,8,8,16
20112012,"Carter Camper","Camper","Carter","BOS","C","R","1988-07-06","Cleveland","USA","OH","USA",69,176,NA,NA,NA,0,3,1,0,1
20112012,"Chris Campoli","Campoli","Chris","MTL","D","L","1984-07-09","Mississauga","CAN","ON","CAN",72,200,2004,7,227,0,43,2,9,11
20112012,"Daniel Carcillo","Carcillo","Daniel","CHI","L","L","1985-01-28","KingCity","CAN","ON","CAN",72,200,2003,3,73,0,28,2,9,11
20112012,"Matt Carkner","Carkner","Matt","OTT","D","R","1980-11-03","Winchester","CAN","ON","CAN",77,229,1999,2,58,0,29,1,2,3
20112012,"Matt Carle","Carle","Matt","PHI","D","L","1984-09-25","Anchorage","USA","AK","USA",72,197,2003,2,47,0,82,4,34,38
20112012,"John Carlson","Carlson","John","WSH","D","R","1990-01-10","Natick","USA","MA","USA",75,215,2008,1,27,0,82,9,23,32
20112012,"Jordan Caron","Caron","Jordan","BOS","R","L","1990-11-02","Sayabec","CAN","QC","CAN",75,204,2009,1,25,0,48,7,8,15
20112012,"Brett Carson","Carson","Brett","CGY","D","R","1985-11-29","Regina","CAN","SK","CAN",76,210,2004,4,109,0,2,0,0,0
20112012,"Jeff Carter","Carter","Jeff","CBJ, LAK","C","R","1985-01-01","London","CAN","ON","CAN",75,217,2003,1,11,0,55,21,13,34
20112012,"Ryan Carter","Carter","Ryan","FLA, NJD","L","L","1983-08-03","WhiteBearLake","USA","MN","USA",73,205,NA,NA,NA,0,72,4,4,8
20112012,"Zdeno Chara","Chara","Zdeno","BOS","D","L","1977-03-18","Trencin","SVK",NA,"SVK",81,250,1996,3,56,0,79,12,40,52
20112012,"Jason Chimera","Chimera","Jason","WSH","L","L","1979-05-02","Edmonton","CAN","AB","CAN",75,216,1997,5,121,0,82,20,19,39
20112012,"Kyle Chipchura","Chipchura","Kyle","PHX","C","L","1986-02-19","Westlock","CAN","AB","CAN",74,203,2004,1,18,0,53,3,13,16
20112012,"Taylor Chorney","Chorney","Taylor","STL, EDM","D","L","1987-04-27","ThunderBay","CAN","ON","USA",72,191,2005,2,36,0,5,0,0,0
20112012,"Erik Christensen","Christensen","Erik","NYR, MIN","C","L","1983-12-17","Edmonton","CAN","AB","CAN",73,200,2002,3,69,0,49,7,5,12
20112012,"Casey Cizikas","Cizikas","Casey","NYI","C","L","1991-02-27","Toronto","CAN","ON","CAN",71,201,2009,4,92,0,15,0,4,4
20112012,"Brett Clark","Clark","Brett","TBL","D","L","1976-12-23","Wapella","CAN","SK","CAN",72,194,1996,6,154,0,82,2,13,15
20112012,"Mat Clark","Clark","Mat","ANA","D","R","1990-10-17","WheatRidge","USA","CO","USA",75,225,2009,2,37,0,2,0,0,0
20112012,"David Clarkson","Clarkson","David","NJD","R","R","1984-03-31","Toronto","CAN","ON","CAN",72,207,NA,NA,NA,0,80,30,16,46
20112012,"Daniel Cleary","Cleary","Daniel","DET","R","L","1978-12-18","Carbonear","CAN","NL","CAN",73,205,1997,1,13,0,75,12,21,33
20112012,"Kyle Clifford","Clifford","Kyle","LAK","L","L","1991-01-13","Ayr","CAN","ON","CAN",74,211,2009,2,35,0,81,5,7,12
20112012,"Grant Clitsome","Clitsome","Grant","CBJ, WPG","D","L","1985-04-14","Gloucester","CAN","ON","CAN",71,211,2004,9,271,0,63,4,13,17
20112012,"Ryane Clowe","Clowe","Ryane","SJS","L","L","1982-09-30","StJohns","CAN","NL","CAN",75,225,2001,6,175,0,76,17,28,45
20112012,"Cal Clutterbuck","Clutterbuck","Cal","MIN","R","R","1987-11-18","Welland","CAN","ON","CAN",71,218,2006,3,72,0,74,15,12,27
20112012,"Braydon Coburn","Coburn","Braydon","PHI","D","L","1985-02-27","Shaunavon","CAN","SK","CAN",77,223,2003,1,8,0,81,4,20,24
20112012,"Andrew Cogliano","Cogliano","Andrew","ANA","L","L","1987-06-14","Toronto","CAN","ON","CAN",70,184,2005,1,25,0,82,13,13,26
20112012,"Carlo Colaiacovo","Colaiacovo","Carlo","STL","D","L","1983-01-27","Toronto","CAN","ON","CAN",73,202,2001,1,17,0,64,2,17,19
20112012,"Joe Colborne","Colborne","Joe","TOR","C","L","1990-01-30","Calgary","CAN","AB","CAN",77,221,2008,1,16,0,10,1,4,5
20112012,"Erik Cole","Cole","Erik","MTL","L","L","1978-11-06","Oswego","USA","NY","USA",74,205,1998,3,71,0,82,35,26,61
20112012,"Ian Cole","Cole","Ian","STL","D","L","1989-02-21","AnnArbor","USA","MI","USA",73,219,2007,1,18,0,26,1,5,6
20112012,"Sean Collins","Collins","Sean","WSH","D","R","1983-10-30","Troy","USA","MI","USA",73,205,NA,NA,NA,0,2,0,0,0
20112012,"Blake Comeau","Comeau","Blake","NYI, CGY","L","R","1986-02-18","MeadowLake","CAN","SK","CAN",73,202,2004,2,47,0,74,5,10,15
20112012,"Mike Commodore","Commodore","Mike","DET, TBL","D","R","1979-11-07","FortSaskatchewan","CAN","AB","CAN",76,227,1999,2,42,0,30,0,2,2
20112012,"Erik Condra","Condra","Erik","OTT","R","R","1986-08-06","Trenton","USA","MI","USA",71,188,2006,7,211,0,81,8,17,25
20112012,"Chris Conner","Conner","Chris","DET","R","L","1983-12-23","Westland","USA","MI","USA",67,181,NA,NA,NA,0,8,1,2,3
20112012,"Brett Connolly","Connolly","Brett","TBL","R","R","1992-05-02","CampbellRiver","CAN","BC","CAN",75,194,2010,1,6,0,68,4,11,15
20112012,"Mike Connolly","Connolly","Mike","COL","L","L","1989-07-03","Calgary","CAN","AB","CAN",69,180,NA,NA,NA,0,2,0,0,0
20112012,"Tim Connolly","Connolly","Tim","TOR","C","R","1981-05-07","Syracuse","USA","NY","USA",73,190,1999,1,5,0,70,13,23,36
20112012,"Matt Cooke","Cooke","Matt","PIT","L","L","1978-09-07","Belleville","CAN","ON","CAN",71,216,1997,6,144,0,82,19,19,38
20112012,"Patrice Cormier","Cormier","Patrice","WPG","C","L","1990-06-14","Moncton","CAN","NB","CAN",74,215,2008,2,54,0,9,0,0,0
20112012,"Philippe Cornet","Cornet","Philippe","EDM","L","L","1990-03-28","ValSenneville","CAN","QC","CAN",72,196,2008,5,133,0,2,0,1,1
20112012,"Joe Corvo","Corvo","Joe","BOS","D","R","1977-06-20","OakPark","USA","IL","USA",72,204,1997,4,83,0,75,4,21,25
20112012,"Logan Couture","Couture","Logan","SJS","C","L","1989-03-28","Guelph","CAN","ON","CAN",73,200,2007,1,9,0,80,31,34,65
20112012,"Sean Couturier","Couturier","Sean","PHI","C","L","1992-12-07","Phoenix","USA","AZ","CAN",75,211,2011,1,8,0,77,13,14,27
20112012,"Jared Cowen","Cowen","Jared","OTT","D","L","1991-01-25","Saskatoon","CAN","SK","CAN",77,238,2009,1,9,0,82,5,12,17
20112012,"Joey Crabb","Crabb","Joey","TOR","R","R","1983-04-03","Anchorage","USA","AK","USA",73,190,2002,7,226,0,67,11,15,26
20112012,"Adam Cracknell","Cracknell","Adam","STL","R","R","1985-07-15","PrinceAlbert","CAN","SK","CAN",75,220,2004,9,279,0,2,1,0,1
20112012,"B.J. Crombeen","Crombeen","B.J.","STL","R","R","1985-07-10","Denver","USA","CO","USA",74,209,2003,2,54,0,40,1,2,3
20112012,"Sidney Crosby","Crosby","Sidney","PIT","C","L","1987-08-07","ColeHarbour","CAN","NS","CAN",71,200,2005,1,1,0,22,8,29,37
20112012,"Mark Cullen","Cullen","Mark","FLA","C","L","1978-10-28","Moorhead","USA","MN","USA",71,182,NA,NA,NA,0,6,0,1,1
20112012,"Matt Cullen","Cullen","Matt","MIN","C","L","1976-11-02","Virginia","USA","MN","USA",73,200,1996,2,35,0,73,14,21,35
20112012,"Tyler Cuma","Cuma","Tyler","MIN","D","L","1990-01-19","Toronto","CAN","ON","CAN",73,194,2008,1,23,0,1,0,0,0
20112012,"Matt D'Agostini","D'Agostini","Matt","STL","R","R","1986-10-23","SaultSteMarie","CAN","ON","CAN",72,198,2005,6,190,0,55,9,9,18
20112012,"Stephane Da Costa","Da Costa","Stephane","OTT","C","R","1989-07-11","Paris","FRA",NA,"FRA",71,180,NA,NA,NA,0,22,3,2,5
20112012,"Evgeny Dadonov","Dadonov","Evgeny","FLA","R","L","1989-03-12","Chelyabinsk","RUS",NA,"RUS",71,185,2007,3,71,0,15,2,1,3
20112012,"Trevor Daley","Daley","Trevor","DAL","D","L","1983-10-09","Toronto","CAN","ON","CAN",71,195,2002,2,43,0,79,4,21,25
20112012,"Zac Dalpe","Dalpe","Zac","CAR","C","R","1989-11-01","Paris","CAN","ON","CAN",74,199,2008,2,45,0,16,1,2,3
20112012,"Mathieu Darche","Darche","Mathieu","MTL","L","L","1976-11-26","Montreal","CAN","QC","CAN",73,215,NA,NA,NA,0,61,5,7,12
20112012,"Pavel Datsyuk","Datsyuk","Pavel","DET","C","L","1978-07-20","Sverdlovsk","RUS",NA,"RUS",71,194,1998,6,171,0,70,19,48,67
20112012,"Kaspars Daugavins","Daugavins","Kaspars","OTT","L","L","1988-05-18","Riga","LVA",NA,"LVA",72,213,2006,3,91,0,65,5,6,11
20112012,"Calvin de Haan","de Haan","Calvin","NYI","D","L","1991-05-09","Carp","CAN","ON","CAN",73,197,2009,1,12,0,1,0,0,0
20112012,"Michael Del Zotto","Del Zotto","Michael","NYR","D","L","1990-06-24","Stouffville","CAN","ON","CAN",72,195,2008,1,20,0,77,10,31,41
20112012,"Jason Demers","Demers","Jason","SJS","D","R","1988-06-09","Dorval","CAN","QC","CAN",73,200,2008,7,186,0,57,4,9,13
20112012,"Guillaume Desbiens","Desbiens","Guillaume","CGY","R","R","1985-04-20","Alma","CAN","QC","CAN",74,210,2003,4,116,0,10,0,0,0
