"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","HHOF","GP","G","A","P"
20142015,"Nathan Beaulieu","Beaulieu","Nathan","MTL","D","L","1992-12-05","Strathroy","CAN","ON","CAN",74,205,2011,1,17,0,64,1,8,9
20142015,"Taylor Beck","Beck","Taylor","NSH","L","R","1991-05-13","StCatharines","CAN","ON","CAN",74,203,2009,3,70,0,62,8,8,16
20142015,"Matt Beleskey","Beleskey","Matt","ANA","L","L","1988-06-07","Windsor","CAN","ON","CAN",72,203,2006,4,112,0,65,22,10,32
20142015,"Pierre-Edouard Bellemare","Bellemare","Pierre-Edouard","PHI","L","L","1985-03-06","LeBlancMesnil","FRA",NA,"FRA",72,198,NA,NA,NA,0,81,6,6,12
20142015,"Brett Bellemore","Bellemore","Brett","CAR","D","R","1988-06-25","Windsor","CAN","ON","CAN",76,225,2007,6,162,0,49,2,8,10
20142015,"Jamie Benn","Benn","Jamie","DAL","L","L","1989-07-18","Victoria","CAN","BC","CAN",74,210,2007,5,129,0,82,35,52,87
20142015,"Jordie Benn","Benn","Jordie","DAL","D","L","1987-07-26","Victoria","CAN","BC","CAN",74,200,NA,NA,NA,0,73,2,14,16
20142015,"Beau Bennett","Bennett","Beau","PIT","R","R","1991-11-27","Gardena","USA","CA","USA",74,195,2010,1,20,0,49,4,8,12
20142015,"Sam Bennett","Bennett","Sam","CGY","C","L","1996-06-20","HollandLanding","CAN","ON","CAN",73,186,2014,1,4,0,1,0,1,1
20142015,"Andre Benoit","Benoit","Andre","BUF","D","L","1984-01-06","StAlbert","CAN","ON","CAN",71,191,NA,NA,NA,0,59,1,8,9
20142015,"Sean Bergenheim","Bergenheim","Sean","FLA, MIN","L","L","1984-02-08","Helsinki","FIN",NA,"FIN",71,201,2002,1,22,0,56,9,10,19
20142015,"Patrice Bergeron","Bergeron","Patrice","BOS","C","R","1985-07-24","AncienneLorette","CAN","QC","CAN",73,195,2003,2,45,0,81,23,32,55
20142015,"Patrik Berglund","Berglund","Patrik","STL","C","L","1988-06-02","V√ster√s","SWE",NA,"SWE",76,223,2006,1,25,0,77,12,15,27
20142015,"Steve Bernier","Bernier","Steve","NJD","R","R","1985-03-31","QuebecCity","CAN","QC","CAN",75,220,2003,1,16,0,67,16,16,32
20142015,"Stu Bickel","Bickel","Stu","MIN","D","R","1986-10-02","Chanhassen","USA","MN","USA",76,210,NA,NA,NA,0,9,0,1,1
20142015,"Bryan Bickell","Bickell","Bryan","CHI","L","L","1986-03-09","Bowmanville","CAN","ON","CAN",76,223,2004,2,41,0,80,14,14,28
20142015,"Alex Biega","Biega","Alex","VAN","D","R","1988-04-04","Montreal","CAN","QC","CAN",70,193,2006,5,147,0,7,1,0,1
20142015,"Danny Biega","Biega","Danny","CAR","D","R","1991-09-29","Montreal","CAN","QC","CAN",72,205,2010,3,67,0,10,0,2,2
20142015,"Kevin Bieksa","Bieksa","Kevin","VAN","D","R","1981-06-16","Grimsby","CAN","ON","CAN",73,200,2001,5,151,0,60,4,10,14
20142015,"Anthony Bitetto","Bitetto","Anthony","NSH","D","L","1990-07-15","IslandPark","USA","NY","USA",73,210,2010,6,168,0,7,0,0,0
20142015,"Nick Bjugstad","Bjugstad","Nick","FLA","C","R","1992-07-17","Minneapolis","USA","MN","USA",78,218,2010,1,19,0,72,24,19,43
20142015,"Jesse Blacker","Blacker","Jesse","ANA","D","R","1991-04-19","Toronto","CAN","ON","CAN",73,190,2009,2,58,0,1,0,0,0
20142015,"Jonathon Blum","Blum","Jonathon","MIN","D","R","1989-01-30","LongBeach","USA","CA","USA",73,188,2007,1,23,0,4,0,1,1
20142015,"Mike Blunden","Blunden","Mike","TBL","R","R","1986-12-15","Toronto","CAN","ON","CAN",76,217,2005,2,43,0,2,0,0,0
20142015,"Troy Bodie","Bodie","Troy","TOR","R","R","1985-01-25","PortageLaPrairie","CAN","MB","CAN",77,226,2003,9,278,0,5,0,0,0
20142015,"Mikkel Boedker","Boedker","Mikkel","ARI","L","L","1989-12-16","Brondby","DNK",NA,"DNK",72,210,2008,1,8,0,45,14,14,28
20142015,"Zach Bogosian","Bogosian","Zach","WPG, BUF","D","R","1990-07-15","Massena","USA","NY","USA",75,228,2008,1,3,0,62,3,17,20
20142015,"Alexandre Bolduc","Bolduc","Alexandre","ARI","C","L","1985-06-26","Montreal","CAN","QC","CAN",75,200,2003,4,127,0,3,0,0,0
20142015,"Jared Boll","Boll","Jared","CBJ","R","R","1986-05-13","Charlotte","USA","NC","USA",75,209,2005,4,101,0,72,1,4,5
20142015,"Dave Bolland","Bolland","Dave","FLA","C","R","1986-06-05","Mimico","CAN","ON","CAN",72,184,2004,2,32,0,53,6,17,23
20142015,"Brandon Bollig","Bollig","Brandon","CGY","L","L","1987-01-31","StCharles","USA","MO","USA",74,220,NA,NA,NA,0,62,1,4,5
20142015,"Nick Bonino","Bonino","Nick","VAN","C","L","1988-04-20","Hartford","USA","CT","USA",73,196,2007,6,173,0,75,15,24,39
20142015,"David Booth","Booth","David","TOR","L","L","1984-11-24","Detroit","USA","MI","USA",72,212,2004,2,53,0,59,7,6,13
20142015,"Patrick Bordeleau","Bordeleau","Patrick","COL","L","L","1986-03-23","Montreal","CAN","QC","CAN",78,225,2004,4,114,0,1,0,0,0
20142015,"Mark Borowiecki","Borowiecki","Mark","OTT","D","L","1989-07-12","Ottawa","CAN","ON","CAN",73,216,2008,5,139,0,63,1,10,11
20142015,"Robert Bortuzzo","Bortuzzo","Robert","PIT, STL","D","R","1989-03-18","ThunderBay","CAN","ON","CAN",76,221,2007,3,78,0,51,3,5,8
20142015,"Reid Boucher","Boucher","Reid","NJD","C","L","1993-09-08","Lansing","USA","MI","USA",70,195,2011,4,99,0,11,1,0,1
20142015,"Eric Boulton","Boulton","Eric","NYI","L","L","1976-08-17","Halifax","CAN","NS","CAN",72,227,1994,9,234,0,10,2,0,2
20142015,"Lance Bouma","Bouma","Lance","CGY","L","L","1990-03-25","Provost","CAN","AB","CAN",74,208,2008,3,78,0,78,16,18,34
20142015,"Michael Bournival","Bournival","Michael","MTL","L","L","1992-05-31","Shawinigan","CAN","QC","CAN",71,198,2010,3,71,0,29,3,2,5
20142015,"Gabriel Bourque","Bourque","Gabriel","NSH","L","L","1990-09-23","Rimouski","CAN","QC","CAN",70,206,2009,5,132,0,69,3,10,13
20142015,"Rene Bourque","Bourque","Rene","MTL, ANA, CBJ","R","L","1981-12-10","LacLaBiche","CAN","AB","CAN",74,217,NA,NA,NA,0,51,6,8,14
20142015,"Ryan Bourque","Bourque","Ryan","NYR","C","L","1991-01-03","Boxford","USA","MA","USA",69,185,2009,3,80,0,1,0,0,0
20142015,"Jay Bouwmeester","Bouwmeester","Jay","STL","D","L","1983-09-27","Edmonton","CAN","AB","CAN",76,221,2002,1,3,0,72,2,11,13
20142015,"Drayson Bowman","Bowman","Drayson","MTL","L","L","1989-03-08","GrandRapids","USA","MI","USA",73,195,2007,3,72,0,3,0,0,0
20142015,"Johnny Boychuk","Boychuk","Johnny","NYI","D","R","1984-01-19","Edmonton","CAN","AB","CAN",74,227,2002,2,61,0,72,9,26,35
20142015,"Zach Boychuk","Boychuk","Zach","CAR","L","L","1989-10-04","Airdrie","CAN","AB","CAN",70,185,2008,1,14,0,31,3,3,6
20142015,"Brad Boyes","Boyes","Brad","FLA","R","R","1982-04-17","Mississauga","CAN","ON","CAN",72,199,2000,1,24,0,78,14,24,38
20142015,"Brian Boyle","Boyle","Brian","TBL","C","L","1984-12-18","Hingham","USA","MA","USA",78,245,2003,1,26,0,82,15,9,24
20142015,"Dan Boyle","Boyle","Dan","NYR","D","R","1976-07-12","Ottawa","CAN","ON","CAN",71,194,NA,NA,NA,0,65,9,11,20
20142015,"Tyler Bozak","Bozak","Tyler","TOR","C","R","1986-03-19","Regina","CAN","SK","CAN",73,195,NA,NA,NA,0,82,23,26,49
20142015,"Derick Brassard","Brassard","Derick","NYR","C","L","1987-09-22","Hull","CAN","QC","CAN",73,204,2006,1,6,0,80,19,41,60
20142015,"Justin Braun","Braun","Justin","SJS","D","R","1987-02-10","Minneapolis","USA","MN","USA",74,205,2007,7,201,0,70,1,22,23
20142015,"TJ Brennan","Brennan","TJ","TOR","D","L","1989-04-03","Willingboro","USA","NJ","USA",73,216,2007,2,31,0,6,0,1,1
20142015,"Eric Brewer","Brewer","Eric","TBL, ANA, TOR","D","L","1979-04-17","Vernon","CAN","BC","CAN",76,216,1997,1,5,0,44,3,8,11
20142015,"Daniel Briere","Briere","Daniel","COL","C","R","1977-10-06","Gatineau","CAN","QC","CAN",69,174,1996,1,24,0,57,8,4,12
20142015,"TJ Brodie","Brodie","TJ","CGY","D","L","1990-06-07","Chatham","CAN","ON","CAN",73,182,2008,4,114,0,81,11,30,41
20142015,"Jonas Brodin","Brodin","Jonas","MIN","D","L","1993-07-12","Karlstad","SWE",NA,"SWE",73,193,2011,1,10,0,71,3,14,17
20142015,"Kyle Brodziak","Brodziak","Kyle","MIN","C","R","1984-05-25","StPaul","CAN","AB","CAN",74,212,2003,7,214,0,73,9,11,20
20142015,"Julien Brouillette","Brouillette","Julien","WPG","D","L","1986-12-05","StEsprit","CAN","QC","CAN",71,185,NA,NA,NA,0,1,0,0,0
20142015,"Troy Brouwer","Brouwer","Troy","WSH","R","R","1985-08-17","Vancouver","CAN","BC","CAN",75,215,2004,7,214,0,82,21,22,43
20142015,"Chris Brown","Brown","Chris","WSH","R","R","1991-02-03","FlowerMound","USA","TX","USA",74,208,2009,2,36,0,5,1,0,1
20142015,"Dustin Brown","Brown","Dustin","LAK","R","R","1984-11-04","Ithaca","USA","NY","USA",72,216,2003,1,13,0,82,11,16,27
20142015,"J.T. Brown","Brown","J.T.","TBL","R","R","1990-07-02","Burnsville","USA","MN","USA",70,169,NA,NA,NA,0,52,3,6,9
20142015,"Mike Brown","Brown","Mike","SJS","R","R","1985-06-24","Chicago","USA","IL","USA",71,205,2004,5,159,0,12,0,0,0
20142015,"Patrick Brown","Brown","Patrick","CAR","C","R","1992-05-29","BloomfieldHills","USA","MI","USA",73,210,NA,NA,NA,0,7,0,0,0
20142015,"Damien Brunner","Brunner","Damien","NJD","R","R","1986-03-09","Z√rich","CHE",NA,"CHE",71,185,NA,NA,NA,0,17,2,5,7
20142015,"Andre Burakovsky","Burakovsky","Andre","WSH","L","L","1995-02-09","Klagenfurt","AUT",NA,"SWE",75,205,2013,1,23,0,53,9,13,22
20142015,"Adam Burish","Burish","Adam","SJS","R","R","1983-01-06","Madison","USA","WI","USA",73,195,2002,9,282,0,20,1,2,3
20142015,"Brent Burns","Burns","Brent","SJS","D","R","1985-03-09","Barrie","CAN","ON","CAN",77,230,2003,1,20,0,82,17,43,60
20142015,"Alexandre Burrows","Burrows","Alexandre","VAN","L","L","1981-04-11","Pincourt","CAN","QC","CAN",73,197,NA,NA,NA,0,70,18,15,33
20142015,"Chris Butler","Butler","Chris","STL","D","L","1986-10-27","StLouis","USA","MO","USA",73,196,2005,4,96,0,33,3,6,9
20142015,"Dustin Byfuglien","Byfuglien","Dustin","WPG","D","R","1985-03-27","Roseau","USA","MN","USA",77,260,2003,8,245,0,69,18,27,45
20142015,"Paul Byron","Byron","Paul","CGY","L","L","1989-04-27","Ottawa","CAN","ON","CAN",69,160,2007,6,179,0,57,6,13,19
20142015,"Ryan Callahan","Callahan","Ryan","TBL","R","R","1985-03-21","Rochester","USA","NY","USA",70,187,2004,4,127,0,77,24,30,54
20142015,"Matt Calvert","Calvert","Matt","CBJ","L","L","1989-12-24","Brandon","CAN","MB","CAN",71,188,2008,5,127,0,56,13,10,23
20142015,"Michael Cammalleri","Cammalleri","Michael","NJD","C","L","1982-06-08","Toronto","CAN","ON","CAN",69,185,2001,2,49,0,68,27,15,42
20142015,"Andrew Campbell","Campbell","Andrew","ARI","D","L","1988-02-04","Caledonia","CAN","ON","CAN",76,205,2008,3,74,0,33,0,1,1
20142015,"Brian Campbell","Campbell","Brian","FLA","D","L","1979-05-23","Strathroy","CAN","ON","CAN",70,192,1997,6,156,0,82,3,24,27
20142015,"Gregory Campbell","Campbell","Gregory","BOS","C","L","1983-12-17","London","CAN","ON","CAN",72,188,2002,3,67,0,70,6,6,12
20142015,"Daniel Carcillo","Carcillo","Daniel","CHI","L","L","1985-01-28","KingCity","CAN","ON","CAN",72,200,2003,3,73,0,39,4,4,8
20142015,"Paul Carey","Carey","Paul","COL","C","L","1988-09-24","Boston","USA","MA","USA",73,198,2007,5,135,0,10,0,1,1
20142015,"Matt Carle","Carle","Matt","TBL","D","L","1984-09-25","Anchorage","USA","AK","USA",72,197,2003,2,47,0,59,4,14,18
20142015,"John Carlson","Carlson","John","WSH","D","R","1990-01-10","Natick","USA","MA","USA",75,215,2008,1,27,0,82,12,43,55
20142015,"Jordan Caron","Caron","Jordan","BOS, COL","R","L","1990-11-02","Sayabec","CAN","QC","CAN",75,204,2009,1,25,0,30,0,0,0
20142015,"Sam Carrick","Carrick","Sam","TOR","C","R","1992-02-04","Markham","CAN","ON","CAN",72,188,2010,5,144,0,16,1,1,2
20142015,"Jeff Carter","Carter","Jeff","LAK","C","R","1985-01-01","London","CAN","ON","CAN",75,217,2003,1,11,0,82,28,34,62
20142015,"Ryan Carter","Carter","Ryan","MIN","L","L","1983-08-03","WhiteBearLake","USA","MN","USA",73,205,NA,NA,NA,0,53,3,10,13
20142015,"Cody Ceci","Ceci","Cody","OTT","D","R","1993-12-21","Ottawa","CAN","ON","CAN",74,207,2012,1,15,0,81,5,16,21
20142015,"Michael Chaput","Chaput","Michael","CBJ","C","L","1992-04-09","IleBizard","CAN","QC","CAN",74,204,2010,3,89,0,33,1,4,5
20142015,"Zdeno Chara","Chara","Zdeno","BOS","D","L","1977-03-18","Trencin","SVK",NA,"SVK",81,250,1996,3,56,0,63,8,12,20
20142015,"Ben Chiarot","Chiarot","Ben","WPG","D","L","1991-05-09","Hamilton","CAN","ON","CAN",75,219,2009,4,120,0,40,2,6,8
20142015,"Alex Chiasson","Chiasson","Alex","OTT","R","R","1990-10-01","Montreal","CAN","QC","CAN",76,208,2009,2,38,0,76,11,15,26
20142015,"Jason Chimera","Chimera","Jason","WSH","L","L","1979-05-02","Edmonton","CAN","AB","CAN",75,216,1997,5,121,0,77,7,12,19
20142015,"Kyle Chipchura","Chipchura","Kyle","ARI","C","L","1986-02-19","Westlock","CAN","AB","CAN",74,203,2004,1,18,0,70,4,10,14
20142015,"Taylor Chorney","Chorney","Taylor","PIT","D","L","1987-04-27","ThunderBay","CAN","ON","USA",72,191,2005,2,36,0,7,0,0,0
20142015,"Casey Cizikas","Cizikas","Casey","NYI","C","L","1991-02-27","Toronto","CAN","ON","CAN",71,201,2009,4,92,0,70,9,9,18
20142015,"Mat Clark","Clark","Mat","ANA","D","R","1990-10-17","WheatRidge","USA","CO","USA",75,225,2009,2,37,0,7,0,1,1
20142015,"David Clarkson","Clarkson","David","TOR, CBJ","R","R","1984-03-31","Toronto","CAN","ON","CAN",72,207,NA,NA,NA,0,61,10,5,15
20142015,"Daniel Cleary","Cleary","Daniel","DET","R","L","1978-12-18","Carbonear","CAN","NL","CAN",73,205,1997,1,13,0,17,1,1,2
20142015,"Adam Clendening","Clendening","Adam","CHI, VAN","D","R","1992-10-26","NiagaraFalls","USA","NY","USA",72,196,2011,2,36,0,21,1,3,4
20142015,"Marc-Andre Cliche","Cliche","Marc-Andre","COL","C","R","1987-03-23","RouynNoranda","CAN","QC","CAN",72,202,2005,2,56,0,74,2,5,7
20142015,"Kyle Clifford","Clifford","Kyle","LAK","L","L","1991-01-13","Ayr","CAN","ON","CAN",74,211,2009,2,35,0,80,6,9,15
20142015,"Grant Clitsome","Clitsome","Grant","WPG","D","L","1985-04-14","Gloucester","CAN","ON","CAN",71,211,2004,9,271,0,24,0,4,4
20142015,"Ryane Clowe","Clowe","Ryane","NJD","L","L","1982-09-30","StJohns","CAN","NL","CAN",75,225,2001,6,175,0,13,1,3,4
20142015,"Rich Clune","Clune","Rich","NSH","L","L","1987-04-25","Toronto","CAN","ON","CAN",70,207,2005,3,71,0,1,0,0,0
20142015,"Cal Clutterbuck","Clutterbuck","Cal","NYI","R","R","1987-11-18","Welland","CAN","ON","CAN",71,218,2006,3,72,0,76,7,9,16
20142015,"Braydon Coburn","Coburn","Braydon","PHI, TBL","D","L","1985-02-27","Shaunavon","CAN","SK","CAN",77,223,2003,1,8,0,43,1,10,11
20142015,"Andrew Cogliano","Cogliano","Andrew","ANA","L","L","1987-06-14","Toronto","CAN","ON","CAN",70,184,2005,1,25,0,82,15,14,29
20142015,"Carlo Colaiacovo","Colaiacovo","Carlo","PHI","D","L","1983-01-27","Toronto","CAN","ON","CAN",73,202,2001,1,17,0,33,2,6,8
20142015,"Joe Colborne","Colborne","Joe","CGY","C","L","1990-01-30","Calgary","CAN","AB","CAN",77,221,2008,1,16,0,64,8,20,28
20142015,"Erik Cole","Cole","Erik","DAL, DET","L","L","1978-11-06","Oswego","USA","NY","USA",74,205,1998,3,71,0,68,21,18,39
20142015,"Ian Cole","Cole","Ian","STL, PIT","D","L","1989-02-21","AnnArbor","USA","MI","USA",73,219,2007,1,18,0,74,5,12,17
20142015,"Sean Collins","Collins","Sean","CBJ","C","L","1988-12-29","Saskatoon","CAN","SK","CAN",73,198,2008,7,187,0,8,0,2,2
20142015,"Blake Comeau","Comeau","Blake","PIT","L","R","1986-02-18","MeadowLake","CAN","SK","CAN",73,202,2004,2,47,0,61,16,15,31
20142015,"Cory Conacher","Conacher","Cory","NYI","C","L","1989-12-14","Burlington","CAN","ON","CAN",68,180,NA,NA,NA,0,15,1,2,3
20142015,"Erik Condra","Condra","Erik","OTT","R","R","1986-08-06","Trenton","USA","MI","USA",71,188,2006,7,211,0,68,9,14,23
20142015,"Kevin Connauton","Connauton","Kevin","DAL, CBJ","D","L","1990-02-23","Edmonton","CAN","AB","CAN",74,205,2009,3,83,0,62,9,12,21
20142015,"Chris Conner","Conner","Chris","WSH","R","L","1983-12-23","Westland","USA","MI","USA",67,181,NA,NA,NA,0,2,0,0,0
20142015,"Brett Connolly","Connolly","Brett","TBL, BOS","R","R","1992-05-02","CampbellRiver","CAN","BC","CAN",75,194,2010,1,6,0,55,12,5,17
20142015,"Matt Cooke","Cooke","Matt","MIN","L","L","1978-09-07","Belleville","CAN","ON","CAN",71,216,1997,6,144,0,29,4,6,10
20142015,"Andrew Copp","Copp","Andrew","WPG","C","L","1994-07-08","AnnArbor","USA","MI","USA",73,206,2013,4,104,0,1,0,1,1
20142015,"Patrice Cormier","Cormier","Patrice","WPG","C","L","1990-06-14","Moncton","CAN","NB","CAN",74,215,2008,2,54,0,1,0,0,0
20142015,"Frank Corrado","Corrado","Frank","VAN","D","R","1993-03-26","Toronto","CAN","ON","CAN",72,205,2011,5,150,0,10,1,0,1
20142015,"Nick Cousins","Cousins","Nick","PHI","C","L","1993-07-20","Belleville","CAN","ON","CAN",70,188,2011,3,68,0,11,0,0,0
20142015,"Logan Couture","Couture","Logan","SJS","C","L","1989-03-28","Guelph","CAN","ON","CAN",73,200,2007,1,9,0,82,27,40,67
20142015,"Sean Couturier","Couturier","Sean","PHI","C","L","1992-12-07","Phoenix","USA","AZ","CAN",75,211,2011,1,8,0,82,15,22,37
20142015,"Jared Cowen","Cowen","Jared","OTT","D","L","1991-01-25","Saskatoon","CAN","SK","CAN",77,238,2009,1,9,0,54,3,6,9
20142015,"Charlie Coyle","Coyle","Charlie","MIN","C","R","1992-03-02","EWeymouth","USA","MA","USA",75,221,2010,1,28,0,82,11,24,35
20142015,"Adam Cracknell","Cracknell","Adam","CBJ","R","R","1985-07-15","PrinceAlbert","CAN","SK","CAN",75,220,2004,9,279,0,17,0,1,1
20142015,"Ryan Craig","Craig","Ryan","CBJ","C","L","1982-01-06","Abbotsford","CAN","BC","CAN",74,213,2002,8,255,0,2,0,0,0
20142015,"B.J. Crombeen","Crombeen","B.J.","ARI","R","R","1985-07-10","Denver","USA","CO","USA",74,209,2003,2,54,0,58,3,3,6
20142015,"Sidney Crosby","Crosby","Sidney","PIT","C","L","1987-08-07","ColeHarbour","CAN","NS","CAN",71,200,2005,1,1,0,77,28,56,84
20142015,"Matt Cullen","Cullen","Matt","NSH","C","L","1976-11-02","Virginia","USA","MN","USA",73,200,1996,2,35,0,62,7,18,25
20142015,"Kyle Cumiskey","Cumiskey","Kyle","CHI","D","L","1986-12-02","Abbotsford","CAN","BC","CAN",71,180,2005,7,222,0,7,0,0,0
20142015,"Craig Cunningham","Cunningham","Craig","BOS, ARI","L","R","1990-09-13","Trail","CAN","BC","CAN",70,184,2010,4,97,0,51,3,4,7
20142015,"Jerry D'Amigo","D'Amigo","Jerry","BUF","R","L","1991-02-19","Binghamton","USA","NY","USA",71,200,2009,6,158,0,9,0,0,0
20142015,"Klas Dahlbeck","Dahlbeck","Klas","CHI, ARI","D","L","1991-07-06","Katrineholm","SWE",NA,"SWE",75,207,2011,3,79,0,23,1,3,4
20142015,"Trevor Daley","Daley","Trevor","DAL","D","L","1983-10-09","Toronto","CAN","ON","CAN",71,195,2002,2,43,0,68,16,22,38
20142015,"Zac Dalpe","Dalpe","Zac","BUF","C","R","1989-11-01","Paris","CAN","ON","CAN",74,199,2008,2,45,0,21,1,2,3
20142015,"Phillip Danault","Danault","Phillip","CHI","L","L","1993-02-24","Victoriaville","CAN","QC","CAN",73,193,2011,1,26,0,2,0,0,0
20142015,"Marko Dano","Dano","Marko","CBJ","C","L","1994-11-30","Eisenstadt","AUT",NA,"SVK",71,212,2013,1,27,0,35,8,13,21
20142015,"Pavel Datsyuk","Datsyuk","Pavel","DET","C","L","1978-07-20","Sverdlovsk","RUS",NA,"RUS",71,194,1998,6,171,0,63,26,39,65
